-0.12377831434557568,0.2723277284824238,-0.6125761836319341,1.0858883589053683,0.19615197295524633,-0.7555702717075036,0.2876851813272675,-0.7392962338681554,-0.25465843999814247,0.11835908844796024,0.0020086692298274156,0.691110531264782,0.21546591593647918,-0.15579487351031512,-0.14449918565798844,0.20270406689707654
1.1749681607804936,-0.729836415540366,-0.5007227226194302,-0.31390611616264524,-0.22357199679664458,0.18666559239197883,0.4793781464569414,0.3199109482376044,-0.4887136046630341,-0.37482660663227774,-0.036242173799969434,-0.6217158953405362,-0.13633930893793783,-0.25480448858619986,0.6445822300516708,0.3551247042164571
-0.2967773415569583,-0.1204135784417279,-0.2312650758032652,-0.524853383893615,0.20627833552912678,-0.7780141822033017,-0.01762423826545283,-0.562845424486841,-0.015729431753385526,-0.1735521768787343,0.2695575600458161,0.3324403600627722,-0.0571737461839607,0.45384328550237923,0.7132574759681134,0.8747448687947089
-0.31408483854080016,0.7098041010953317,-0.35899492668000027,-0.7004386050941054,0.452154256695387,-0.42389173676758063,0.4182644819180604,0.18232064546501653,-0.7872885103501122,-0.4442872668501354,0.7120733719525268,-0.7878631396795155,-0.7817389298851961,0.8809067102831933,-0.5272257615196063,0.13776863493473393
-0.41852319694895945,0.6537912553780044,-0.14318248305050438,-0.1377795135426485,-0.9199402694546467,0.2246395223912065,0.46139554977469177,0.24002013564825606,-0.35515391597128704,0.2066307286416969,0.8676233159849355,-0.1076468370514998,0.03778853118624602,-1.1915442686944149,0.8938805604932522,0.23155507882741488
-0.10949208887573683,0.7217631323504418,-0.5972357497596059,0.6009376509670554,-0.44366580112359866,0.5580741905151677,-0.2767866804110641,0.0021530296774014955,0.02783044756660172,0.2398190422726152,-0.9776119776789537,-0.7452184909846122,0.08887353722827963,0.9809702127177145,-0.09495057300638925,-0.666294954588457
0.4320715504955698,-0.44517831209260367,1.0277314686912555,0.5180096645927045,-0.7713125060436202,-0.336514489146796,0.1675748742308462,-0.36993023933758346,0.4694702551563652,0.38728718215914515,-0.4114524282164919,-0.18366552833925953,0.4234408061815513,0.04130665079024391,-0.1710873945309782,0.7636238507835382
0.2171135512961393,-0.5381443424777436,0.32980697419206945,0.6061101769955944,0.8485703777104493,-0.6340306879458115,0.043840385772927544,0.821111690350369,0.04901832183016231,0.3142842368167976,0.2611205434781441,-0.2981536792084559,0.11001698440295207,-0.18251299531547843,0.02577591546257738,-0.7808897625334121
0.03551185127255729,-0.18382470874438242,-0.23919313231225459,-0.43030703896756006,0.23847013313087692,1.0517122629838924,-0.20427695648496402,-0.14849970986616745,-0.35256791870295284,0.017204228197334408,-0.41282721081211604,0.4989454604409583,0.036858123384793606,0.2149594141759548,-0.6112698084652367,0.2811837362645208
0.11793133937080322,-0.047561466083391075,-0.39378365711981067,-0.563122002393312,-0.5205809955735269,0.3004757347535376,-0.31576481568091774,0.7549271710887574,0.5854221520835529,0.2611313375839191,0.2555583930493732,0.06355465769403124,1.083654277065128,-0.172556488140007,-0.7952991194481911,-0.7928004771855957
